kingdom,phylum,class,order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,identifiedBy,recordedBy
Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,Cixius stigmatus,"Cixius stigmatus Say, 1825",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Xyphon,Xyphon flaviceps,"Xyphon flaviceps (Riley, 1880)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Liburniella,Liburniella ornata,"Liburniella ornata (Stål, 1862)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,,"Cixius Latreille, 1804",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Liburniella,Liburniella ornata,"Liburniella ornata (Stål, 1862)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,,"Cixius Latreille, 1804",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,,"Cixius Latreille, 1804",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Cixiidae,Cixius,Cixius stigmatus,"Cixius stigmatus Say, 1825",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Rilettius,,"Rilettius Abdullah, 1964","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Anthicus,,"Anthicus Paykull, 1798",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Ceratocapsus,,"Ceratocapsus Reuter, 1876",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,7/28/1990 0:00,28,7,1990,ENTO,,S. Kerr
Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Arphia,,"Arphia Stål, 1873","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Aspidoglossa,Aspidoglossa subangulata,"Aspidoglossa subangulata (Chaudoir, 1843)","Chaparral Wildlife Management Area, Blocker Pond",Texas,28.32638732,-99.4119959,4/24/2009 0:00,24,4,2009,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,,"Hymenorus Mulsant, 1852","Chaparral Wildlife Management Area, Blocker Pond",Texas,28.32638732,-99.4119959,4/24/2009 0:00,24,4,2009,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,,"Diplotaxis Kirby, 1837","Chaparral Wildlife Management Area, Blocker Pond",Texas,28.32638732,-99.4119959,4/24/2009 0:00,24,4,2009,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Rutelidae,Anomala,,"Anomala Samouelle, 1819","Chaparral Wildlife Management Area, Blocker Pond",Texas,28.32638732,-99.4119959,4/24/2009 0:00,24,4,2009,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Tropidosteptes,,"Tropidosteptes Uhler, 1878",12 miles E Catarina,Texas,28.34541,-99.41538,4/22/1976 0:00,22,4,1976,ENTO,,
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,,"Hymenorus Mulsant, 1852","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,,"Scudderia Stål, 1873","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Triorophus,,"Triorophus LeConte, 1851","10.1 miles NW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.38439534,-99.39002562,6/11/2001 0:00,11,6,2001,ENTO,,J. C. Abbott; Field Entomology Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Dasymutilla,,"Dasymutilla Ashmead, 1899","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus frontalis,"Neochodaeus frontalis (LeConte, 1863)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Triorophus,,"Triorophus LeConte, 1851","10.1 miles NW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.38439534,-99.39002562,6/11/2001 0:00,11,6,2001,ENTO,,J. C. Abbott; Field Entomology Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,,"Phytocoris Fallen, 1814",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,,"Phytocoris Fallen, 1814",12 miles E Catarina,Texas,28.34541,-99.41538,7/24/1976 0:00,24,7,1976,ENTO,,
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Polymerus,Polymerus basalis,"Polymerus basalis (Reuter, 1876)",12 miles E Catarina,Texas,28.34541,-99.41538,6/22/1976 0:00,22,6,1976,ENTO,,
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,,"Phytocoris Fallen, 1814",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,,"Phytocoris Fallen, 1814",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,,"Phytocoris Fallen, 1814",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Labidus,Labidus coecus,"Labidus coecus (Latreille, 1802)",Chaparral Wildlife Refuge,Texas,28.32474,-99.41631,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Brachinus,Brachinus adustipennis,"Brachinus adustipennis Erwin, 1969","Chaparral Wildlife Management Area, Blocker Pond",Texas,28.32638732,-99.4119959,4/24/2009 0:00,24,4,2009,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecocystus,,"Myrmecocystus Wesmael, 1838",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Blapstinus,,"Blapstinus Sturm, 1826",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,10/10/2003 0:00,10,10,2003,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,D. W. Sundberg
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Sphaeropthalma,Sphaeropthalma imperialis,Sphaeropthalma imperialis,Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmecocystus,,"Myrmecocystus Wesmael, 1838",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pasimachus,Pasimachus duplicatus,"Pasimachus duplicatus LeConte, 1853",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,10/10/2003 0:00,10,10,2003,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dicaelus,Dicaelus costatus,"Dicaelus costatus LeConte, 1853",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,8/8/1996 0:00,8,8,1996,ENTO,,
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Sphaeropthalma,Sphaeropthalma imperialis,Sphaeropthalma imperialis,Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dicaelus,Dicaelus costatus,"Dicaelus costatus LeConte, 1853",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,8/8/1996 0:00,8,8,1996,ENTO,,
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Phegoneus,,"Phegoneus Casey, 1907",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,,"Hymenorus Mulsant, 1852","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes hispilabris,"Eleodes hispilabris (Say, 1824)","Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,,"Hymenorus Mulsant, 1852","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,Copris remotus remotus,"Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Ataenius,,"Ataenius Harold, 1867","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dyschirius,Dyschirius abbreviatus,"Dyschirius abbreviatus Putzeys, 1846","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,,"Hymenorus Mulsant, 1852","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Parancistrocerus,,"Parancistrocerus Bequaert, 1925","Chaparral Wildlife Management Area, Pasture 14",Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,Zolnerowich
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Photomorphus,Photomorphus subtenuis,Photomorphus subtenuis,Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Glyptotus,Glyptotus cribratus,"Glyptotus cribratus LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Photomorphus,Photomorphus subtenuis,Photomorphus subtenuis,Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,Hymenorus punctatissimus,"Hymenorus punctatissimus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Hymenorus,Hymenorus punctatissimus,"Hymenorus punctatissimus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
